MUA_SOURCE_ID,MUA_AREA_CD,MUA_DESIGNATION_TYP_CD,MUA_DESIGNATION_TYP_DESC,MUA_STATUS_CD,MUA_STATUS_DESC,CENSUS_TRACT,MUA_DESIGNATION_DT,MUA_DESIGNATION_DT_TXT,MUA_SCORE,MUA_SERVICE_AREA_NM,MUA_UPDATE_DT,MUA_UPDATE_DT_TXT,US_MEXICO_BORDER_100KM_IND,US_MEXICO_BORDER_COUNTY_IND,STATE_COUNTY_FIPS_CD,COUNTY_FIPS_CD,LIST_BOX_COUNTY_NM,COUNTY_NM,COUNTY_DESC,REGION_CD,REGION_NM,STATE_FIPS_CD,STATE_NM,STATE_ABBR,POVERTY_100_PCT_NUM,POP_AGE_65_OVER_PCT,INFANT_MORTALITY_RATE,PROVIDER_1000_POP_RATIO,POVERTY_100_PCT_NUM_IMU,POP_AGE_65_OVER_PCT_IMU,INFANT_MORTALITY_RATE_IMU,PROVIDER_1000_POP_RATIO_IMU,DW_RECORD_CREATE_DT,DW_RECORD_CREATE_DT_TXT,PRIMARY_STATE_FIPS_CD,PRIMARY_STATE_ABBR,PRIMARY_STATE_NM,PRIMARY_REGION_CD,PRIMARY_REGION_NM,CMN_REGION_CD,CMN_REGION_NM,CMN_STATE_NM,CMN_STATE_ABBR,CMN_STATE_FIPS_CD,CMN_STATE_COUNTY_FIPS_CD,CMN_COUNTY_NM_STATE_ABBR,BREAK_DESIGNATION_IND,MUA_COMP_DESIGNATION_DT,MUA_COMP_DESIGNATION_DT_TXT,MUA_COMP_GEO_NM,MUA_COMP_GEO_TYP_CD,MUA_COMP_GEO_TYP_DESC,MUA_COMP_GEO_TYP_ID,MUA_COMP_LAST_UPDATE_DT,MUA_COMP_STATUS_CD,MUA_COMP_STATUS_DESC,MUA_COMP_UPDATE_DT_TXT,MUA_DESIGNATION_POP,MUA_METRO_IND_CD,MUA_METRO_IND_DESC,MUA_METRO_IND_ID,MUA_POPULATION_TYP_CD,MUA_POPULATION_TYP_DESC,MUA_POPULATION_TYP_ID,MUA_RES_CIV_POP,MUA_WITHDRAWAL_DT,MUA_WITHDRAWAL_DT_TXT,RURAL_STATUS_CD,RURAL_STATUS_DESC,PROVIDER_1000_POP
1534,25025170701,MUA,Medically Underserved Area,D,Designated,1707.01,5/5/1994,5/5/1994,61.9,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,1707.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025050901,MUA,Medically Underserved Area,D,Designated,509.01,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,509.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025051000,MUA,Medically Underserved Area,D,Designated,510,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,510,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025051101,MUA,Medically Underserved Area,D,Designated,511.01,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,511.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025051200,MUA,Medically Underserved Area,D,Designated,512,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,512,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025981300,MUA,Medically Underserved Area,D,Designated,9813,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,9813,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025050400,MUA,Medically Underserved Area,D,Designated,504,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,504,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025981600,MUA,Medically Underserved Area,D,Designated,9816,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,9816,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025050101,MUA,Medically Underserved Area,D,Designated,501.01,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,501.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025050200,MUA,Medically Underserved Area,D,Designated,502,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,502,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025050300,MUA,Medically Underserved Area,D,Designated,503,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,503,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025050500,MUA,Medically Underserved Area,D,Designated,505,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,505,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025050600,MUA,Medically Underserved Area,D,Designated,506,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,506,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1533,25025050700,MUA,Medically Underserved Area,D,Designated,507,5/5/1994,5/5/1994,58.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,5/5/1994,5/5/1994,507,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1529,25025981201,MUA,Medically Underserved Area,D,Designated,9812.01,4/21/1982,4/21/1982,36.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,9812.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1529,25025061101,MUA,Medically Underserved Area,D,Designated,611.01,4/21/1982,4/21/1982,36.2,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,611.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1528,25025120105,MUA,Medically Underserved Area,D,Designated,1201.05,4/21/1982,4/21/1982,61.3,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1201.05,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1528,25025120201,MUA,Medically Underserved Area,D,Designated,1202.01,4/21/1982,4/21/1982,61.3,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1202.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1528,25025120301,MUA,Medically Underserved Area,D,Designated,1203.01,4/21/1982,4/21/1982,61.3,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1203.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1528,25025120400,MUA,Medically Underserved Area,D,Designated,1204,4/21/1982,4/21/1982,61.3,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1204,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1528,25025120500,MUA,Medically Underserved Area,D,Designated,1205,4/21/1982,4/21/1982,61.3,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1205,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1528,25025120700,MUA,Medically Underserved Area,D,Designated,1207,4/21/1982,4/21/1982,61.3,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1207,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1528,25025120600,MUA,Medically Underserved Area,D,Designated,1206,4/21/1982,4/21/1982,61.3,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1206,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1528,25025120103,MUA,Medically Underserved Area,D,Designated,1201.03,4/21/1982,4/21/1982,61.3,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1201.03,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1526,25025140400,MUA,Medically Underserved Area,D,Designated,1404,4/21/1982,4/21/1982,49.6,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1404,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1526,25025100100,MUA,Medically Underserved Area,D,Designated,1001,4/21/1982,4/21/1982,49.6,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1001,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1526,25025100200,MUA,Medically Underserved Area,D,Designated,1002,4/21/1982,4/21/1982,49.6,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1002,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1526,25025100300,MUA,Medically Underserved Area,D,Designated,1003,4/21/1982,4/21/1982,49.6,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1003,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1526,25025101001,MUA,Medically Underserved Area,D,Designated,1010.01,4/21/1982,4/21/1982,49.6,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1010.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1526,25025101002,MUA,Medically Underserved Area,D,Designated,1010.02,4/21/1982,4/21/1982,49.6,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1010.02,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1526,25025101101,MUA,Medically Underserved Area,D,Designated,1011.01,4/21/1982,4/21/1982,49.6,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1011.01,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1526,25025101102,MUA,Medically Underserved Area,D,Designated,1011.02,4/21/1982,4/21/1982,49.6,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,1011.02,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025080300,MUA,Medically Underserved Area,D,Designated,803,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,803,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025081200,MUA,Medically Underserved Area,D,Designated,812,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,812,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025081300,MUA,Medically Underserved Area,D,Designated,813,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,813,CT,Census Tract,1,5/27/1994,D,Designated,5/27/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025081400,MUA,Medically Underserved Area,D,Designated,814,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,814,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025081500,MUA,Medically Underserved Area,D,Designated,815,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,815,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025081700,MUA,Medically Underserved Area,D,Designated,817,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,817,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025081800,MUA,Medically Underserved Area,D,Designated,818,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,818,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025081900,MUA,Medically Underserved Area,D,Designated,819,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,819,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025082000,MUA,Medically Underserved Area,D,Designated,820,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,820,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025082100,MUA,Medically Underserved Area,D,Designated,821,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,821,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025090100,MUA,Medically Underserved Area,D,Designated,901,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,901,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025090200,MUA,Medically Underserved Area,D,Designated,902,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,902,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025090300,MUA,Medically Underserved Area,D,Designated,903,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,903,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
1525,25025091900,MUA,Medically Underserved Area,D,Designated,919,4/21/1982,4/21/1982,39.39,Suffolk Service Area,5/5/1994,5/5/1994,N,N,25025,25,Suffolk County,Suffolk,County            ,1,Region I,25,Massachusetts,MA,,,,,,,,,12/17/2019,12/17/2019,25,MA,Massachusetts,1,Region I,1,Region I,Massachusetts,MA,25,25025,"Suffolk County, MA",N,4/21/1982,4/21/1982,919,CT,Census Tract,1,5/5/1994,D,Designated,5/5/1994,,0,Unknown,0,TRC,Medically Underserved Area,9,,,,N,Non-Rural,
