Source_ID,Source_Name,Status_Code,Status_Description,Type_Code,Type_Desc,Address,City,State_Abbr,Postal_Code,Degree_of_Shortage,Designation_Date,Designation_Last_Update_Date,Designation_Pop,Estimated_Underserved_Pop,Estimated_Served_Pop,Formal_Ratio,Total_FTE_Clinicians,Metropolitan_Indicator_Code,Metropolitan_Indicator_Desc,Provider_Ratio_Goal,Percent_Pop_Below_Poverty,HPSA_Score,HPSA_Shortage,Discipline_Class_Num,Discipline_Class_Desc,Component_Source_ID,Component_Source_Name,Component_Status_Code,Component_Status_Desc,Component_Type_Code,Component_Type_Desc,Component_State_Abbr,Component_Postal_Code,Component_Designation_Date,Component_Designation_Date_String,Component_Designation_Last_Update_Date,Geography_ID,CountyFIPS,County_Name,StateCountyFIPS,State_FIPS,State_Abbr_2,State_Name,Primary_State_Name,Primary_State_FIPS,Primary_HHS_Region_Name,US_Mexico_Border_County,US_Mexico_Border_100km,Data_Warehouse_Record_Create_Date,Data_Warehouse_Record_Create_Date_Text,HPSA_Name,HPSA_Component_Name,Break_in_Designation,Geocoding_Primary_X,Geocoding_Primary_Y,HPSA_Pop_Type_Code,HPSA_Pop_Type_Desc,HPSA_Resident_Civilian_Pop,Common_City_Name_with_State_Abbr,Common_Postal_Code,Common_County_Name,Common_StateCounty_FIPS,Common_State_Abbr,Common_State_Name,Common_State_FIPS,Common_Region_Name,HPSA_Withdrawn_Date,HPSA_Withdrawn_Date_String,Provider_Type,Rural_Status_Desc,HPSA_Designation_Pop_Type_Desc
7339993305,Low Income - Laconia,W,Withdrawn,Hpsa Pop,HPSA Population,,,NH,,Not applicable,7/9/2003,11/3/2011,0,,,,0,N,Non-Metropolitan,,,0,0,7,Mental Health,,Alton,W,Withdrawn,MCD,Minor Civil Division,NH,,7/9/2003,7/9/2003,11/3/2011,3300101060,1,Belknap,33001,33,NH,New Hampshire,New Hampshire,33,Region I,N,N,12/17/2019,12/17/2019,Low Income - Laconia,Alton,N,,,LI,Low Income Population HPSA,,,,"Belknap County, NH",33001,NH,New Hampshire,33,Region I,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7339993305,Low Income - Laconia,W,Withdrawn,Hpsa Pop,HPSA Population,,,NH,,Not applicable,7/9/2003,11/3/2011,0,,,,0,N,Non-Metropolitan,,,0,0,7,Mental Health,,New Hampton,W,Withdrawn,MCD,Minor Civil Division,NH,,7/9/2003,7/9/2003,11/3/2011,3300151540,1,Belknap,33001,33,NH,New Hampshire,New Hampshire,33,Region I,N,N,12/17/2019,12/17/2019,Low Income - Laconia,New Hampton,N,,,LI,Low Income Population HPSA,,,,"Belknap County, NH",33001,NH,New Hampshire,33,Region I,11/3/2011,11/3/2011,,Rural,Low Income Population HPSA
7339993305,Low Income - Laconia,W,Withdrawn,Hpsa Pop,HPSA Population,,,NH,,Not applicable,7/9/2003,11/3/2011,0,,,,0,N,Non-Metropolitan,,,0,0,7,Mental Health,,Tilton,W,Withdrawn,MCD,Minor Civil Division,NH,,7/9/2003,7/9/2003,11/3/2011,3300177060,1,Belknap,33001,33,NH,New Hampshire,New Hampshire,33,Region I,N,N,12/17/2019,12/17/2019,Low Income - Laconia,Tilton,N,,,LI,Low Income Population HPSA,,,,"Belknap County, NH",33001,NH,New Hampshire,33,Region I,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,173,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007017300,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,173,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,174,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007017400,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,174,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,175,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007017500,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,175,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,176,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007017600,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,176,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,177,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007017700,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,177,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,178,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007017800,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,178,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,179,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007017900,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,179,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,180,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007018000,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,180,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,181,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007018100,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,181,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,182,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007018200,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,182,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,184,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007018400,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,184,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994425,Low Income - City of Woonsocket,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,8/11/2008,6/25/2014,16780,,,,0.8,M,Metropolitan,,,12,0,7,Mental Health,,183,W,Withdrawn,CT,Census Tract,RI,,8/11/2008,8/11/2008,6/25/2014,44007018300,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - City of Woonsocket,183,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7449994411,Low Income - Providence/Pawtucket/Central,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,4/17/2002,6/29/2012,123942,,,,3.3,M,Metropolitan,,,0,0.8,7,Mental Health,,Pawtucket,W,Withdrawn,MCD,Minor Civil Division,RI,,4/17/2002,4/17/2002,6/29/2012,4400754640,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - Providence/Pawtucket/Central,Pawtucket,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/29/2012,6/29/2012,,Non-Rural,Low Income Population HPSA
7449994411,Low Income - Providence/Pawtucket/Central,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,4/17/2002,6/29/2012,123942,,,,3.3,M,Metropolitan,,,0,0.8,7,Mental Health,,Providence,W,Withdrawn,MCD,Minor Civil Division,RI,,4/17/2002,4/17/2002,6/29/2012,4400759000,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - Providence/Pawtucket/Central,Providence,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/29/2012,6/29/2012,,Non-Rural,Low Income Population HPSA
7449994411,Low Income - Providence/Pawtucket/Central,W,Withdrawn,Hpsa Pop,HPSA Population,,,RI,,Not applicable,4/17/2002,6/29/2012,123942,,,,3.3,M,Metropolitan,,,0,0.8,7,Mental Health,,Central Falls,W,Withdrawn,MCD,Minor Civil Division,RI,,4/17/2002,4/17/2002,6/29/2012,4400714140,7,Providence,44007,44,RI,Rhode Island,Rhode Island,44,Region I,N,N,12/17/2019,12/17/2019,Low Income - Providence/Pawtucket/Central,Central Falls,N,,,LI,Low Income Population HPSA,,,,"Providence County, RI",44007,RI,Rhode Island,44,Region I,6/29/2012,6/29/2012,,Non-Rural,Low Income Population HPSA
7029990266,Low Income - Fairbanks North Star Borough,W,Withdrawn,Hpsa Pop,HPSA Population,,,AK,,Not applicable,1/21/2010,6/25/2014,28945,,,,0.2,N,Non-Metropolitan,,,18,1.45,7,Mental Health,,Fairbanks North Star,W,Withdrawn,SCTY,Single County,AK,,1/21/2010,1/21/2010,6/25/2014,2090,90,Fairbanks North Star,2090,2,AK,Alaska,Alaska,2,Region X,N,N,12/17/2019,12/17/2019,Low Income - Fairbanks North Star Borough,Fairbanks North Star,N,,,LI,Low Income Population HPSA,,,,"Fairbanks North Star Borough, AK",2090,AK,Alaska,2,Region X,6/25/2014,6/25/2014,,Non-Rural,Low Income Population HPSA
7789997804,Low Income - St. John/St. Thomas,W,Withdrawn,Hpsa Pop,HPSA Population,,,VI,,Not applicable,10/20/2005,10/30/2008,57514,,,,,N,Non-Metropolitan,,45,0,,7,Mental Health,,St. John,W,Withdrawn,SCTY,Single County,VI,,10/20/2005,10/20/2005,10/30/2008,78020,20,St. John,78020,78,VI,U.S. Virgin Islands,U.S. Virgin Islands,78,Region II,N,N,12/17/2019,12/17/2019,Low Income - St. John/St. Thomas,St. John,N,,,LI,Low Income Population HPSA,57514,,,"St. John, VI",78020,VI,U.S. Virgin Islands,78,Region II,10/30/2008,10/30/2008,,Rural,Low Income Population HPSA
7789997804,Low Income - St. John/St. Thomas,W,Withdrawn,Hpsa Pop,HPSA Population,,,VI,,Not applicable,10/20/2005,10/30/2008,57514,,,,,N,Non-Metropolitan,,45,0,,7,Mental Health,,St. Thomas,W,Withdrawn,SCTY,Single County,VI,,10/20/2005,10/20/2005,10/30/2008,78030,30,St. Thomas,78030,78,VI,U.S. Virgin Islands,U.S. Virgin Islands,78,Region II,N,N,12/17/2019,12/17/2019,Low Income - St. John/St. Thomas,St. Thomas,N,,,LI,Low Income Population HPSA,57514,,,"St. Thomas, VI",78030,VI,U.S. Virgin Islands,78,Region II,10/30/2008,10/30/2008,,Rural,Low Income Population HPSA
7019990128,Low Income - Catchment Area M-21,W,Withdrawn,Hpsa Pop,HPSA Population,,,AL,,Not applicable,6/5/2003,6/22/2009,0,,,,,N,Non-Metropolitan,,13.9,0,,7,Mental Health,,Baldwin,W,Withdrawn,SCTY,Single County,AL,,6/5/2003,6/5/2003,6/22/2009,1003,3,Baldwin,1003,1,AL,Alabama,Alabama,1,Region IV,N,N,12/17/2019,12/17/2019,Low Income - Catchment Area M-21,Baldwin,N,,,LI,Low Income Population HPSA,0,,,"Baldwin County, AL",1003,AL,Alabama,1,Region IV,6/22/2009,6/22/2009,,Rural,Low Income Population HPSA
7289992848,Mental Health Catchment Area 2,W,Withdrawn,Hpsa Pop,HPSA Population,,,MS,,Not applicable,9/2/2010,11/8/2013,318478,,,,24.4,N,Non-Metropolitan,,,18,2.02,7,Mental Health,,DeSoto,W,Withdrawn,SCTY,Single County,MS,,9/2/2010,9/2/2010,11/8/2013,28033,33,DeSoto,28033,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Mental Health Catchment Area 2,Desoto,N,,,LI,Low Income Population HPSA,,,,"DeSoto County, MS",28033,MS,Mississippi,28,Region IV,11/8/2013,11/8/2013,,Non-Rural,Low Income Population HPSA
7289992848,Mental Health Catchment Area 2,W,Withdrawn,Hpsa Pop,HPSA Population,,,MS,,Not applicable,9/2/2010,11/8/2013,318478,,,,24.4,N,Non-Metropolitan,,,18,2.02,7,Mental Health,,Calhoun,W,Withdrawn,SCTY,Single County,MS,,9/2/2010,9/2/2010,11/8/2013,28013,13,Calhoun,28013,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Mental Health Catchment Area 2,Calhoun,N,,,LI,Low Income Population HPSA,,,,"Calhoun County, MS",28013,MS,Mississippi,28,Region IV,11/8/2013,11/8/2013,,Rural,Low Income Population HPSA
7289992848,Mental Health Catchment Area 2,W,Withdrawn,Hpsa Pop,HPSA Population,,,MS,,Not applicable,9/2/2010,11/8/2013,318478,,,,24.4,N,Non-Metropolitan,,,18,2.02,7,Mental Health,,Tate,W,Withdrawn,SCTY,Single County,MS,,9/2/2010,9/2/2010,11/8/2013,28137,137,Tate,28137,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Mental Health Catchment Area 2,Tate,N,,,LI,Low Income Population HPSA,,,,"Tate County, MS",28137,MS,Mississippi,28,Region IV,11/8/2013,11/8/2013,,Non-Rural,Low Income Population HPSA
7289992848,Mental Health Catchment Area 2,W,Withdrawn,Hpsa Pop,HPSA Population,,,MS,,Not applicable,9/2/2010,11/8/2013,318478,,,,24.4,N,Non-Metropolitan,,,18,2.02,7,Mental Health,,Panola,W,Withdrawn,SCTY,Single County,MS,,9/2/2010,9/2/2010,11/8/2013,28107,107,Panola,28107,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Mental Health Catchment Area 2,Panola,N,,,LI,Low Income Population HPSA,,,,"Panola County, MS",28107,MS,Mississippi,28,Region IV,11/8/2013,11/8/2013,,Rural,Low Income Population HPSA
7289992848,Mental Health Catchment Area 2,W,Withdrawn,Hpsa Pop,HPSA Population,,,MS,,Not applicable,9/2/2010,11/8/2013,318478,,,,24.4,N,Non-Metropolitan,,,18,2.02,7,Mental Health,,Lafayette,W,Withdrawn,SCTY,Single County,MS,,9/2/2010,9/2/2010,11/8/2013,28071,71,Lafayette,28071,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Mental Health Catchment Area 2,Lafayette,N,,,LI,Low Income Population HPSA,,,,"Lafayette County, MS",28071,MS,Mississippi,28,Region IV,11/8/2013,11/8/2013,,Rural,Low Income Population HPSA
7289992848,Mental Health Catchment Area 2,W,Withdrawn,Hpsa Pop,HPSA Population,,,MS,,Not applicable,9/2/2010,11/8/2013,318478,,,,24.4,N,Non-Metropolitan,,,18,2.02,7,Mental Health,,Marshall,W,Withdrawn,SCTY,Single County,MS,,9/2/2010,9/2/2010,11/8/2013,28093,93,Marshall,28093,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Mental Health Catchment Area 2,Marshall,N,,,LI,Low Income Population HPSA,,,,"Marshall County, MS",28093,MS,Mississippi,28,Region IV,11/8/2013,11/8/2013,,Non-Rural,Low Income Population HPSA
7289992848,Mental Health Catchment Area 2,W,Withdrawn,Hpsa Pop,HPSA Population,,,MS,,Not applicable,9/2/2010,11/8/2013,318478,,,,24.4,N,Non-Metropolitan,,,18,2.02,7,Mental Health,,Yalobusha,W,Withdrawn,SCTY,Single County,MS,,9/2/2010,9/2/2010,11/8/2013,28161,161,Yalobusha,28161,28,MS,Mississippi,Mississippi,28,Region IV,N,N,12/17/2019,12/17/2019,Mental Health Catchment Area 2,Yalobusha,N,,,LI,Low Income Population HPSA,,,,"Yalobusha County, MS",28161,MS,Mississippi,28,Region IV,11/8/2013,11/8/2013,,Rural,Low Income Population HPSA
7159991507,Low Income - Hana-East Maui,W,Withdrawn,Hpsa Pop,HPSA Population,,,HI,,Not applicable,9/26/2001,9/15/2006,0,,,,,N,Non-Metropolitan,,18.6,0,,7,Mental Health,,301,W,Withdrawn,CT,Census Tract,HI,,9/26/2001,9/26/2001,9/15/2006,15009030100,9,Maui,15009,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Low Income - Hana-East Maui,301,N,,,LI,Low Income Population HPSA,0,,,"Maui County, HI",15009,HI,Hawaii,15,Region IX,9/15/2006,9/15/2006,,Rural,Low Income Population HPSA
7159991504,Low Income - North Hawaii,W,Withdrawn,Hpsa Pop,HPSA Population,,,HI,,Not applicable,3/31/1997,5/30/2012,2524,,,,0,N,Non-Metropolitan,,,0,0.1,7,Mental Health,,9901,W,Withdrawn,CT,Census Tract,HI,,3/31/1997,3/31/1997,5/30/2012,15001990100,1,Hawaii,15001,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Low Income - North Hawaii,9901,N,,,LI,Low Income Population HPSA,,,,"Hawaii County, HI",15001,HI,Hawaii,15,Region IX,5/30/2012,5/30/2012,,Non-Rural,Low Income Population HPSA
7159991504,Low Income - North Hawaii,W,Withdrawn,Hpsa Pop,HPSA Population,,,HI,,Not applicable,3/31/1997,5/30/2012,2524,,,,0,N,Non-Metropolitan,,,0,0.1,7,Mental Health,,220,W,Withdrawn,CT,Census Tract,HI,,3/31/1997,3/31/1997,5/30/2012,15001022000,1,Hawaii,15001,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Low Income - North Hawaii,220,N,,,LI,Low Income Population HPSA,,,,"Hawaii County, HI",15001,HI,Hawaii,15,Region IX,5/30/2012,5/30/2012,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,9.01,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069000901,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,9.01,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,10.03,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069001003,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,10.03,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,11.11,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069001111,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,11.11,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,13.04,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069001304,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,13.04,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,6,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069000600,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,6,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,1,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069000100,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,1,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,13.06,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069001306,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,13.06,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,13.05,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069001305,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,13.05,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,7,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069000700,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,7,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
7089990828,Low Income - North Fort Collins,W,Withdrawn,Hpsa Pop,HPSA Population,,,CO,,Not applicable,4/16/2004,11/3/2011,0,,,,1.2,M,Metropolitan,,,0,0,7,Mental Health,,11.1,W,Withdrawn,CT,Census Tract,CO,,4/16/2004,4/16/2004,11/3/2011,8069001110,69,Larimer,8069,8,CO,Colorado,Colorado,8,Region VIII,N,N,12/17/2019,12/17/2019,Low Income - North Fort Collins,11.1,N,,,LI,Low Income Population HPSA,,,,"Larimer County, CO",8069,CO,Colorado,8,Region VIII,11/3/2011,11/3/2011,,Non-Rural,Low Income Population HPSA
